	Operation	Group	Group Offset	Ordinal Start	Ordinal End	Terminal End	Default Due	Tags	Op Index	Due Shift		Configs	Value
arith_div_g10_01_o04_05	Division	10	1	4	5	10	1194	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g10_01_o01_04	Division	10	1	1	4	10	1195	seq_01_to_04	3				
													
arith_div_g10_01_o05_06	Division	10	1	5	6	10	1196	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g10_01_o06_07	Division	10	1	6	7	10	1197	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g10_01_o07_08	Division	10	1	7	8	10	1198	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g10_01_o04_07	Division	10	1	4	7	10	1199	seq_04_to_07 seq_05_to_07	3				
arith_div_g10_01_o01_07	Division	10	1	1	7	10	1200	seq_01_to_07	3				
													
arith_div_g10_01_o08_09	Division	10	1	8	9	10	1201	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g10_01_o09_10	Division	10	1	9	10	10	1202	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g10_01_o10	Division	10	1	10		10	1203	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g10_01_o07_10	Division	10	1	7	10	10	1204	seq_07_to_10 seq_08_to_10	3				
arith_div_g10_01_o01_10	Division	10	1	1	10	10	1205	seq_01_to_10	3				
													
arith_skipbw_g02_01_o01_02	Skip Counting Backwards	2	1	1	2	10	1206	o01_to_04 o01_to_05	4				
arith_skipbw_g02_01_o02_03	Skip Counting Backwards	2	1	2	3	10	1207	o01_to_04 o01_to_05	4				
arith_skipbw_g02_01_o03_04	Skip Counting Backwards	2	1	3	4	10	1208	o01_to_04 o01_to_05	4				
arith_skipbw_g02_01_o04_05	Skip Counting Backwards	2	1	4	5	10	1209	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g02_01_o01_04	Skip Counting Backwards	2	1	1	4	10	1210	seq_01_to_04	4				
													
arith_skipbw_g02_01_o05_06	Skip Counting Backwards	2	1	5	6	10	1211	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g02_01_o06_07	Skip Counting Backwards	2	1	6	7	10	1212	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g02_01_o07_08	Skip Counting Backwards	2	1	7	8	10	1213	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g02_01_o04_07	Skip Counting Backwards	2	1	4	7	10	1214	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g02_01_o01_07	Skip Counting Backwards	2	1	1	7	10	1215	seq_01_to_07	4				
													
arith_skipbw_g02_01_o08_09	Skip Counting Backwards	2	1	8	9	10	1216	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g02_01_o09_10	Skip Counting Backwards	2	1	9	10	10	1217	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g02_01_o10	Skip Counting Backwards	2	1	10		10	1218	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g02_01_o07_10	Skip Counting Backwards	2	1	7	10	10	1219	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g02_01_o01_10	Skip Counting Backwards	2	1	1	10	10	1220	seq_01_to_10	4				
													
arith_skipbw_g03_01_o01_02	Skip Counting Backwards	3	1	1	2	10	1221	o01_to_04 o01_to_05	4				
arith_skipbw_g03_01_o02_03	Skip Counting Backwards	3	1	2	3	10	1222	o01_to_04 o01_to_05	4				
arith_skipbw_g03_01_o03_04	Skip Counting Backwards	3	1	3	4	10	1223	o01_to_04 o01_to_05	4				
arith_skipbw_g03_01_o04_05	Skip Counting Backwards	3	1	4	5	10	1224	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g03_01_o01_04	Skip Counting Backwards	3	1	1	4	10	1225	seq_01_to_04	4				
													
arith_skipbw_g03_01_o05_06	Skip Counting Backwards	3	1	5	6	10	1226	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g03_01_o06_07	Skip Counting Backwards	3	1	6	7	10	1227	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g03_01_o07_08	Skip Counting Backwards	3	1	7	8	10	1228	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g03_01_o04_07	Skip Counting Backwards	3	1	4	7	10	1229	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g03_01_o01_07	Skip Counting Backwards	3	1	1	7	10	1230	seq_01_to_07	4				
													
arith_skipbw_g03_01_o08_09	Skip Counting Backwards	3	1	8	9	10	1231	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g03_01_o09_10	Skip Counting Backwards	3	1	9	10	10	1232	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g03_01_o10	Skip Counting Backwards	3	1	10		10	1233	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g03_01_o07_10	Skip Counting Backwards	3	1	7	10	10	1234	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g03_01_o01_10	Skip Counting Backwards	3	1	1	10	10	1235	seq_01_to_10	4				
													
arith_skipbw_g04_01_o01_02	Skip Counting Backwards	4	1	1	2	10	1236	o01_to_04 o01_to_05	4				
arith_skipbw_g04_01_o02_03	Skip Counting Backwards	4	1	2	3	10	1237	o01_to_04 o01_to_05	4				
arith_skipbw_g04_01_o03_04	Skip Counting Backwards	4	1	3	4	10	1238	o01_to_04 o01_to_05	4				
arith_skipbw_g04_01_o04_05	Skip Counting Backwards	4	1	4	5	10	1239	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g04_01_o01_04	Skip Counting Backwards	4	1	1	4	10	1240	seq_01_to_04	4				
													
arith_skipbw_g04_01_o05_06	Skip Counting Backwards	4	1	5	6	10	1241	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g04_01_o06_07	Skip Counting Backwards	4	1	6	7	10	1242	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g04_01_o07_08	Skip Counting Backwards	4	1	7	8	10	1243	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g04_01_o04_07	Skip Counting Backwards	4	1	4	7	10	1244	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g04_01_o01_07	Skip Counting Backwards	4	1	1	7	10	1245	seq_01_to_07	4				
													
arith_skipbw_g04_01_o08_09	Skip Counting Backwards	4	1	8	9	10	1246	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g04_01_o09_10	Skip Counting Backwards	4	1	9	10	10	1247	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g04_01_o10	Skip Counting Backwards	4	1	10		10	1248	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g04_01_o07_10	Skip Counting Backwards	4	1	7	10	10	1249	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g04_01_o01_10	Skip Counting Backwards	4	1	1	10	10	1250	seq_01_to_10	4				
													
arith_skipbw_g05_01_o01_02	Skip Counting Backwards	5	1	1	2	10	1251	o01_to_04 o01_to_05	4				
arith_skipbw_g05_01_o02_03	Skip Counting Backwards	5	1	2	3	10	1252	o01_to_04 o01_to_05	4				
arith_skipbw_g05_01_o03_04	Skip Counting Backwards	5	1	3	4	10	1253	o01_to_04 o01_to_05	4				
arith_skipbw_g05_01_o04_05	Skip Counting Backwards	5	1	4	5	10	1254	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g05_01_o01_04	Skip Counting Backwards	5	1	1	4	10	1255	seq_01_to_04	4				
													
arith_skipbw_g05_01_o05_06	Skip Counting Backwards	5	1	5	6	10	1256	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g05_01_o06_07	Skip Counting Backwards	5	1	6	7	10	1257	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g05_01_o07_08	Skip Counting Backwards	5	1	7	8	10	1258	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g05_01_o04_07	Skip Counting Backwards	5	1	4	7	10	1259	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g05_01_o01_07	Skip Counting Backwards	5	1	1	7	10	1260	seq_01_to_07	4				
													
arith_skipbw_g05_01_o08_09	Skip Counting Backwards	5	1	8	9	10	1261	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g05_01_o09_10	Skip Counting Backwards	5	1	9	10	10	1262	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g05_01_o10	Skip Counting Backwards	5	1	10		10	1263	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g05_01_o07_10	Skip Counting Backwards	5	1	7	10	10	1264	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g05_01_o01_10	Skip Counting Backwards	5	1	1	10	10	1265	seq_01_to_10	4				
													
arith_skipbw_g06_01_o01_02	Skip Counting Backwards	6	1	1	2	10	1266	o01_to_04 o01_to_05	4				
arith_skipbw_g06_01_o02_03	Skip Counting Backwards	6	1	2	3	10	1267	o01_to_04 o01_to_05	4				
arith_skipbw_g06_01_o03_04	Skip Counting Backwards	6	1	3	4	10	1268	o01_to_04 o01_to_05	4				
arith_skipbw_g06_01_o04_05	Skip Counting Backwards	6	1	4	5	10	1269	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g06_01_o01_04	Skip Counting Backwards	6	1	1	4	10	1270	seq_01_to_04	4				
													
arith_skipbw_g06_01_o05_06	Skip Counting Backwards	6	1	5	6	10	1271	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g06_01_o06_07	Skip Counting Backwards	6	1	6	7	10	1272	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g06_01_o07_08	Skip Counting Backwards	6	1	7	8	10	1273	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g06_01_o04_07	Skip Counting Backwards	6	1	4	7	10	1274	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g06_01_o01_07	Skip Counting Backwards	6	1	1	7	10	1275	seq_01_to_07	4				
													
arith_skipbw_g06_01_o08_09	Skip Counting Backwards	6	1	8	9	10	1276	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g06_01_o09_10	Skip Counting Backwards	6	1	9	10	10	1277	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g06_01_o10	Skip Counting Backwards	6	1	10		10	1278	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g06_01_o07_10	Skip Counting Backwards	6	1	7	10	10	1279	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g06_01_o01_10	Skip Counting Backwards	6	1	1	10	10	1280	seq_01_to_10	4				
													
arith_skipbw_g07_01_o01_02	Skip Counting Backwards	7	1	1	2	10	1281	o01_to_04 o01_to_05	4				
arith_skipbw_g07_01_o02_03	Skip Counting Backwards	7	1	2	3	10	1282	o01_to_04 o01_to_05	4				
arith_skipbw_g07_01_o03_04	Skip Counting Backwards	7	1	3	4	10	1283	o01_to_04 o01_to_05	4				
arith_skipbw_g07_01_o04_05	Skip Counting Backwards	7	1	4	5	10	1284	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g07_01_o01_04	Skip Counting Backwards	7	1	1	4	10	1285	seq_01_to_04	4				
													
arith_skipbw_g07_01_o05_06	Skip Counting Backwards	7	1	5	6	10	1286	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g07_01_o06_07	Skip Counting Backwards	7	1	6	7	10	1287	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g07_01_o07_08	Skip Counting Backwards	7	1	7	8	10	1288	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g07_01_o04_07	Skip Counting Backwards	7	1	4	7	10	1289	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g07_01_o01_07	Skip Counting Backwards	7	1	1	7	10	1290	seq_01_to_07	4				
													
arith_skipbw_g07_01_o08_09	Skip Counting Backwards	7	1	8	9	10	1291	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g07_01_o09_10	Skip Counting Backwards	7	1	9	10	10	1292	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g07_01_o10	Skip Counting Backwards	7	1	10		10	1293	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g07_01_o07_10	Skip Counting Backwards	7	1	7	10	10	1294	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g07_01_o01_10	Skip Counting Backwards	7	1	1	10	10	1295	seq_01_to_10	4				
													
arith_skipbw_g08_01_o01_02	Skip Counting Backwards	8	1	1	2	10	1296	o01_to_04 o01_to_05	4				
arith_skipbw_g08_01_o02_03	Skip Counting Backwards	8	1	2	3	10	1297	o01_to_04 o01_to_05	4				
arith_skipbw_g08_01_o03_04	Skip Counting Backwards	8	1	3	4	10	1298	o01_to_04 o01_to_05	4				
arith_skipbw_g08_01_o04_05	Skip Counting Backwards	8	1	4	5	10	1299	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g08_01_o01_04	Skip Counting Backwards	8	1	1	4	10	1300	seq_01_to_04	4				
													
arith_skipbw_g08_01_o05_06	Skip Counting Backwards	8	1	5	6	10	1301	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g08_01_o06_07	Skip Counting Backwards	8	1	6	7	10	1302	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g08_01_o07_08	Skip Counting Backwards	8	1	7	8	10	1303	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g08_01_o04_07	Skip Counting Backwards	8	1	4	7	10	1304	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g08_01_o01_07	Skip Counting Backwards	8	1	1	7	10	1305	seq_01_to_07	4				
													
arith_skipbw_g08_01_o08_09	Skip Counting Backwards	8	1	8	9	10	1306	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g08_01_o09_10	Skip Counting Backwards	8	1	9	10	10	1307	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g08_01_o10	Skip Counting Backwards	8	1	10		10	1308	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g08_01_o07_10	Skip Counting Backwards	8	1	7	10	10	1309	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g08_01_o01_10	Skip Counting Backwards	8	1	1	10	10	1310	seq_01_to_10	4				
													
arith_skipbw_g09_01_o01_02	Skip Counting Backwards	9	1	1	2	10	1311	o01_to_04 o01_to_05	4				
arith_skipbw_g09_01_o02_03	Skip Counting Backwards	9	1	2	3	10	1312	o01_to_04 o01_to_05	4				
arith_skipbw_g09_01_o03_04	Skip Counting Backwards	9	1	3	4	10	1313	o01_to_04 o01_to_05	4				
arith_skipbw_g09_01_o04_05	Skip Counting Backwards	9	1	4	5	10	1314	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g09_01_o01_04	Skip Counting Backwards	9	1	1	4	10	1315	seq_01_to_04	4				
													
arith_skipbw_g09_01_o05_06	Skip Counting Backwards	9	1	5	6	10	1316	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g09_01_o06_07	Skip Counting Backwards	9	1	6	7	10	1317	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g09_01_o07_08	Skip Counting Backwards	9	1	7	8	10	1318	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g09_01_o04_07	Skip Counting Backwards	9	1	4	7	10	1319	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g09_01_o01_07	Skip Counting Backwards	9	1	1	7	10	1320	seq_01_to_07	4				
													
arith_skipbw_g09_01_o08_09	Skip Counting Backwards	9	1	8	9	10	1321	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g09_01_o09_10	Skip Counting Backwards	9	1	9	10	10	1322	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g09_01_o10	Skip Counting Backwards	9	1	10		10	1323	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g09_01_o07_10	Skip Counting Backwards	9	1	7	10	10	1324	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g09_01_o01_10	Skip Counting Backwards	9	1	1	10	10	1325	seq_01_to_10	4				
													
arith_skipbw_g10_01_o01_02	Skip Counting Backwards	10	1	1	2	10	1326	o01_to_04 o01_to_05	4				
arith_skipbw_g10_01_o02_03	Skip Counting Backwards	10	1	2	3	10	1327	o01_to_04 o01_to_05	4				
arith_skipbw_g10_01_o03_04	Skip Counting Backwards	10	1	3	4	10	1328	o01_to_04 o01_to_05	4				
arith_skipbw_g10_01_o04_05	Skip Counting Backwards	10	1	4	5	10	1329	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g10_01_o01_04	Skip Counting Backwards	10	1	1	4	10	1330	seq_01_to_04	4				
													
arith_skipbw_g10_01_o05_06	Skip Counting Backwards	10	1	5	6	10	1331	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g10_01_o06_07	Skip Counting Backwards	10	1	6	7	10	1332	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g10_01_o07_08	Skip Counting Backwards	10	1	7	8	10	1333	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g10_01_o04_07	Skip Counting Backwards	10	1	4	7	10	1334	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g10_01_o01_07	Skip Counting Backwards	10	1	1	7	10	1335	seq_01_to_07	4				
													
arith_skipbw_g10_01_o08_09	Skip Counting Backwards	10	1	8	9	10	1336	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g10_01_o09_10	Skip Counting Backwards	10	1	9	10	10	1337	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g10_01_o10	Skip Counting Backwards	10	1	10		10	1338	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g10_01_o07_10	Skip Counting Backwards	10	1	7	10	10	1339	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g10_01_o01_10	Skip Counting Backwards	10	1	1	10	10	1340	seq_01_to_10	4				
													
arith_skip_g03_02_o01_02	Skip Counting	3	2	1	2	10	1341	o01_to_04 o01_to_05	1				
arith_skip_g03_02_o02_03	Skip Counting	3	2	2	3	10	1342	o01_to_04 o01_to_05	1				
arith_skip_g03_02_o03_04	Skip Counting	3	2	3	4	10	1343	o01_to_04 o01_to_05	1				
arith_skip_g03_02_o04_05	Skip Counting	3	2	4	5	10	1344	o01_to_04 o01_to_05 o04_to_07	1				
													
arith_skip_g03_02_o01_04	Skip Counting	3	2	1	4	10	1345	seq_01_to_04	1				
													
arith_skip_g03_02_o05_06	Skip Counting	3	2	5	6	10	1346	o05_to_07 o01_to_05 o04_to_07 o05_to_10	1				
arith_skip_g03_02_o06_07	Skip Counting	3	2	6	7	10	1347	o05_to_07 o06_to_10 o04_to_07 o05_to_10	1				
arith_skip_g03_02_o07_08	Skip Counting	3	2	7	8	10	1348	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	1				
													
arith_skip_g03_02_o04_07	Skip Counting	3	2	4	7	10	1349	seq_04_to_07 seq_05_to_07	1				
arith_skip_g03_02_o01_07	Skip Counting	3	2	1	7	10	1350	seq_01_to_07	1				
													
arith_skip_g03_02_o08_09	Skip Counting	3	2	8	9	10	1351	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g03_02_o09_10	Skip Counting	3	2	9	10	10	1352	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g03_02_o10	Skip Counting	3	2	10		10	1353	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
													
arith_skip_g03_02_o07_10	Skip Counting	3	2	7	10	10	1354	seq_07_to_10 seq_08_to_10	1				
arith_skip_g03_02_o01_10	Skip Counting	3	2	1	10	10	1355	seq_01_to_10	1				
													
arith_skip_g04_02_o01_02	Skip Counting	4	2	1	2	10	1356	o01_to_04 o01_to_05	1				
arith_skip_g04_02_o02_03	Skip Counting	4	2	2	3	10	1357	o01_to_04 o01_to_05	1				
arith_skip_g04_02_o03_04	Skip Counting	4	2	3	4	10	1358	o01_to_04 o01_to_05	1				
arith_skip_g04_02_o04_05	Skip Counting	4	2	4	5	10	1359	o01_to_04 o01_to_05 o04_to_07	1				
													
arith_skip_g04_02_o01_04	Skip Counting	4	2	1	4	10	1360	seq_01_to_04	1				
													
arith_skip_g04_02_o05_06	Skip Counting	4	2	5	6	10	1361	o05_to_07 o01_to_05 o04_to_07 o05_to_10	1				
arith_skip_g04_02_o06_07	Skip Counting	4	2	6	7	10	1362	o05_to_07 o06_to_10 o04_to_07 o05_to_10	1				
arith_skip_g04_02_o07_08	Skip Counting	4	2	7	8	10	1363	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	1				
													
arith_skip_g04_02_o04_07	Skip Counting	4	2	4	7	10	1364	seq_04_to_07 seq_05_to_07	1				
arith_skip_g04_02_o01_07	Skip Counting	4	2	1	7	10	1365	seq_01_to_07	1				
													
arith_skip_g04_02_o08_09	Skip Counting	4	2	8	9	10	1366	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g04_02_o09_10	Skip Counting	4	2	9	10	10	1367	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g04_02_o10	Skip Counting	4	2	10		10	1368	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
													
arith_skip_g04_02_o07_10	Skip Counting	4	2	7	10	10	1369	seq_07_to_10 seq_08_to_10	1				
arith_skip_g04_02_o01_10	Skip Counting	4	2	1	10	10	1370	seq_01_to_10	1				
													
arith_skip_g05_02_o01_02	Skip Counting	5	2	1	2	10	1371	o01_to_04 o01_to_05	1				
arith_skip_g05_02_o02_03	Skip Counting	5	2	2	3	10	1372	o01_to_04 o01_to_05	1				
arith_skip_g05_02_o03_04	Skip Counting	5	2	3	4	10	1373	o01_to_04 o01_to_05	1				
arith_skip_g05_02_o04_05	Skip Counting	5	2	4	5	10	1374	o01_to_04 o01_to_05 o04_to_07	1				
													
arith_skip_g05_02_o01_04	Skip Counting	5	2	1	4	10	1375	seq_01_to_04	1				
													
arith_skip_g05_02_o05_06	Skip Counting	5	2	5	6	10	1376	o05_to_07 o01_to_05 o04_to_07 o05_to_10	1				
arith_skip_g05_02_o06_07	Skip Counting	5	2	6	7	10	1377	o05_to_07 o06_to_10 o04_to_07 o05_to_10	1				
arith_skip_g05_02_o07_08	Skip Counting	5	2	7	8	10	1378	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	1				
													
arith_skip_g05_02_o04_07	Skip Counting	5	2	4	7	10	1379	seq_04_to_07 seq_05_to_07	1				
arith_skip_g05_02_o01_07	Skip Counting	5	2	1	7	10	1380	seq_01_to_07	1				
													
arith_skip_g05_02_o08_09	Skip Counting	5	2	8	9	10	1381	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g05_02_o09_10	Skip Counting	5	2	9	10	10	1382	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g05_02_o10	Skip Counting	5	2	10		10	1383	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
													
arith_skip_g05_02_o07_10	Skip Counting	5	2	7	10	10	1384	seq_07_to_10 seq_08_to_10	1				
arith_skip_g05_02_o01_10	Skip Counting	5	2	1	10	10	1385	seq_01_to_10	1				
													
arith_skip_g06_02_o01_02	Skip Counting	6	2	1	2	10	1386	o01_to_04 o01_to_05	1				
arith_skip_g06_02_o02_03	Skip Counting	6	2	2	3	10	1387	o01_to_04 o01_to_05	1				
arith_skip_g06_02_o03_04	Skip Counting	6	2	3	4	10	1388	o01_to_04 o01_to_05	1				
arith_skip_g06_02_o04_05	Skip Counting	6	2	4	5	10	1389	o01_to_04 o01_to_05 o04_to_07	1				
													
arith_skip_g06_02_o01_04	Skip Counting	6	2	1	4	10	1390	seq_01_to_04	1				
													
arith_skip_g06_02_o05_06	Skip Counting	6	2	5	6	10	1391	o05_to_07 o01_to_05 o04_to_07 o05_to_10	1				
arith_skip_g06_02_o06_07	Skip Counting	6	2	6	7	10	1392	o05_to_07 o06_to_10 o04_to_07 o05_to_10	1				
arith_skip_g06_02_o07_08	Skip Counting	6	2	7	8	10	1393	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	1				
													
arith_skip_g06_02_o04_07	Skip Counting	6	2	4	7	10	1394	seq_04_to_07 seq_05_to_07	1				
arith_skip_g06_02_o01_07	Skip Counting	6	2	1	7	10	1395	seq_01_to_07	1				
													
arith_skip_g06_02_o08_09	Skip Counting	6	2	8	9	10	1396	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g06_02_o09_10	Skip Counting	6	2	9	10	10	1397	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g06_02_o10	Skip Counting	6	2	10		10	1398	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
													
arith_skip_g06_02_o07_10	Skip Counting	6	2	7	10	10	1399	seq_07_to_10 seq_08_to_10	1				
arith_skip_g06_02_o01_10	Skip Counting	6	2	1	10	10	1400	seq_01_to_10	1				
													
arith_skip_g07_02_o01_02	Skip Counting	7	2	1	2	10	1401	o01_to_04 o01_to_05	1				
arith_skip_g07_02_o02_03	Skip Counting	7	2	2	3	10	1402	o01_to_04 o01_to_05	1				
arith_skip_g07_02_o03_04	Skip Counting	7	2	3	4	10	1403	o01_to_04 o01_to_05	1				
arith_skip_g07_02_o04_05	Skip Counting	7	2	4	5	10	1404	o01_to_04 o01_to_05 o04_to_07	1				
													
arith_skip_g07_02_o01_04	Skip Counting	7	2	1	4	10	1405	seq_01_to_04	1				
													
arith_skip_g07_02_o05_06	Skip Counting	7	2	5	6	10	1406	o05_to_07 o01_to_05 o04_to_07 o05_to_10	1				
arith_skip_g07_02_o06_07	Skip Counting	7	2	6	7	10	1407	o05_to_07 o06_to_10 o04_to_07 o05_to_10	1				
arith_skip_g07_02_o07_08	Skip Counting	7	2	7	8	10	1408	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	1				
													
arith_skip_g07_02_o04_07	Skip Counting	7	2	4	7	10	1409	seq_04_to_07 seq_05_to_07	1				
arith_skip_g07_02_o01_07	Skip Counting	7	2	1	7	10	1410	seq_01_to_07	1				
